date,week,start_time,pair_number,plot,treatment,humidity,cloud_cover,temperature_C,wind_min,wind_max,plant,pollinator,sex_queen_worker,num_total_visits,num_unique_observations,observer,notes,date_entered,keep_remove,original_name_entered,,plant,pollinator
12-Jul-17,week_2,11:30,1,1_2,removal,0.68,1,16,0,0,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,10:45,1,1_2,removal,0.53,0.45,21.4,2.3,3,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,9:00,10,10_11,removal,0.65,0.85,16.5,1.5,2,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,10:15,10,10_11,removal,0.53,0.4,22.1,1.3,1.8,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,15:10,2,2_4,removal,0.43,0.85,22.8,2.9,3.7,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,9:55,2,2_4,removal,0.54,0.75,20.7,1.5,3,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,13:40,3,3_13,removal,0.326,0.75,22.6,1.3,1.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,9:55,3,3_13,removal,0.592,0.35,19.7,1.9,3,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,15:25,4,4_18,removal,0.324,0.9,24.6,2.5,3.7,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,10:50,4,4_18,removal,0.695,0.9,18.1,1.4,3.1,potentilla_gracilis,rhamphomyia_spp,NA,3,3,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,13:45,4,4_18,removal,0.502,0.65,21,2.8,4.1,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,12:05,4,4_18,removal,0.495,0.85,22,2.4,3.8,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,14:45,5,5_17,removal,0.45,0.9,23,1.6,3.3,potentilla_gracilis,rhamphomyia_spp,NA,3,3,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,10:20,5,5_17,removal,0.682,0.9,19,0.8,1.8,potentilla_gracilis,rhamphomyia_spp,NA,7,7,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,11:25,5,5_17,removal,0.49,0.6,24,2.5,3.4,potentilla_gracilis,rhamphomyia_spp,NA,6,6,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,11:10,6,6_8,removal,0.66,1,16,1.3,2,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,9:25,7,7_6,removal,0.62,0.75,18,2,2.5,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,9:10,7,7_6,removal,0.693,0.2,15.4,0,0,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,14:20,7,7_6,removal,0.557,0.9,18.7,2.7,4.1,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
10-Jul-17,week_2,16:30,8,8_10,removal,0.262,0.5,26.2,1,2.2,potentilla_gracilis,rhamphomyia_spp,NA,3,3,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,11:50,8,8_10,removal,0.655,1,17,1.8,2.1,potentilla_gracilis,rhamphomyia_spp,NA,5,5,rgd,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,11:45,8,8_10,removal,0.47,0.8,22,1.3,1.7,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
12-Jul-17,week_2,12:10,9,9_19,removal,0.6,0.95,19,0,0,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
13-Jul-17,week_2,9:35,9,9_19,removal,0.58,0.3,20,2.3,2.8,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,8:35,1,1_1,control,0.732,0.1,14,0.8,1.3,potentilla_gracilis,rhamphomyia_spp,NA,3,3,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,11:30,10,10_5,control,0.42,0.4,21.2,1.8,3.7,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,10:25,2,2_3,control,0.537,0.4,19.7,2.5,3.7,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,11:10,3,3_12,control,0.524,0.4,22.1,1.5,2.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,10:05,4,4_16,control,0.52,0.3,21.3,0,1.1,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,10:05,4,4_16,control,0.52,0.3,21.3,0,1.1,helianthella_quinquenervis,rhamphomyia_spp,NA,1,1,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,9:15,8,8_20,control,0.535,0.2,19.9,1.1,1.7,potentilla_gracilis,rhamphomyia_spp,NA,2,2,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,10:45,9,9_15,control,0.508,0.4,21.2,2.3,3.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,10:25,2,2_4,removal,0.537,0.4,19.7,2.5,3.7,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,11:10,3,3_13,removal,0.524,0.4,22.1,1.5,2.6,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,11:10,3,3_13,removal,0.524,0.4,22.1,1.5,2.6,ligusticum_porteri,rhamphomyia_spp,NA,1,1,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,10:05,4,4_18,removal,0.52,0.3,21.3,0,1.1,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,8:55,5,5_17,removal,0.601,0.1,19.3,1,1.9,potentilla_gracilis,rhamphomyia_spp,NA,5,5,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,8:55,5,5_17,removal,0.601,0.1,19.3,1,1.9,ligusticum_porteri,rhamphomyia_spp,NA,1,1,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,9:35,7,7_6,removal,0.508,0.4,21.5,2.2,2.8,potentilla_gracilis,rhamphomyia_spp,NA,4,4,rgd,NA,21-Jul-17,keep,rhamphomyia_sp,,,
14-Jul-17,week_2,9:15,8,8_10,removal,0.535,0.2,19.9,1.1,1.7,potentilla_gracilis,rhamphomyia_spp,NA,3,3,jab,NA,21-Jul-17,keep,rhamphomyia_sp,,,
11-Jul-17,week_2,15:10,2,2_3,control,0.43,0.85,22.8,2.9,3.7,potentilla_gracilis,rhamphomyia_spp,NA,3,2,jab,NA,19-Jul-17,keep,rhamphomyia_sp_02,,,
10-Jul-17,week_2,14:20,1,1_1,control,0.36,0.8,25,1.5,2.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp_02,,,
10-Jul-17,week_2,10:10,8,8_20,control,0.345,0.05,23.4,3,3.7,helianthella_quinquenervis,rhamphomyia_spp,NA,1,1,rgd,NA,19-Jul-17,keep,rhamphomyia_sp_02,,,
10-Jul-17,week_2,9:20,3,3_13,removal,0.6,0.05,20.5,0.9,1.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,19-Jul-17,keep,rhamphomyia_sp_02,,,
10-Jul-17,week_2,12:05,4,4_18,removal,0.39,0.3,27.3,2.6,3.1,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,19-Jul-17,keep,rhamphomyia_sp_02,,,
13-Jul-17,week_2,10:45,1,1_1,control,0.53,0.45,21.4,2.3,3,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,20-Jul-17,keep,rhamphomyia_sp_02,,,
13-Jul-17,week_2,10:45,1,1_1,control,0.53,0.45,21.4,2.3,3,pseudocymopterus_montanus,rhamphomyia_spp,NA,2,2,jab,NA,20-Jul-17,keep,rhamphomyia_sp_02,,,
13-Jul-17,week_2,9:35,9,9_15,control,0.58,0.3,20,2.3,2.8,helianthella_quinquenervis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp_02,,,
11-Jul-17,week_2,15:30,1,1_2,removal,0.45,0.97,21,5.8,9,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp_02,,,
13-Jul-17,week_2,11:00,2,2_4,removal,0.446,0.45,23.4,1.3,1.6,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp_02,,,
13-Jul-17,week_2,12:05,4,4_18,removal,0.495,0.85,22,2.4,3.8,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp_02,,,
11-Jul-17,week_2,14:20,9,9_19,removal,0.369,0.8,24,2.5,4,potentilla_gracilis,rhamphomyia_spp,NA,1,1,rgd,NA,20-Jul-17,keep,rhamphomyia_sp_02,,,
12-Jul-17,week_2,12:10,9,9_19,removal,0.6,0.95,19,0,0,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp_02,,,
13-Jul-17,week_2,9:35,9,9_19,removal,0.58,0.3,20,2.3,2.8,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,20-Jul-17,keep,rhamphomyia_sp_02,,,
14-Jul-17,week_2,8:55,5,5_14,control,0.601,0.1,19.3,1,1.9,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,21-Jul-17,keep,rhamphomyia_sp_02,,,
14-Jul-17,week_2,10:05,4,4_18,removal,0.52,0.3,21.3,0,1.1,potentilla_gracilis,rhamphomyia_spp,NA,1,1,jab,NA,21-Jul-17,keep,rhamphomyia_sp_02,,,
14-Jul-17,week_2,9:15,8,8_10,removal,0.535,0.2,19.9,1.1,1.7,potentilla_gracilis,rhamphomyia_spp,NA,2,2,jab,NA,21-Jul-17,keep,rhamphomyia_sp_02,,,
13-Jul-17,week_2,9:55,3,3_12,control,0.592,0.35,19.7,1.9,3,potentilla_gracilis,scaeva_pyrastri,NA,1,1,jab,NA,20-Jul-17,keep,scaeva_pyrastri,,,
13-Jul-17,week_2,11:25,5,5_14,control,0.49,0.6,24,2.5,3.4,potentilla_gracilis,scaeva_pyrastri,NA,1,1,jab,NA,20-Jul-17,keep,scaeva_pyrastri,,,
12-Jul-17,week_2,9:25,7,7_9,control,0.62,0.75,18,2,2.5,adenolinum_lewisii,scaeva_pyrastri,NA,4,2,jab,NA,20-Jul-17,keep,scaeva_pyrastri,,,
13-Jul-17,week_2,9:10,7,7_9,control,0.693,0.2,15.4,0,0,helianthella_quinquenervis,scaeva_pyrastri,NA,5,3,jab,NA,20-Jul-17,keep,scaeva_pyrastri,,,
13-Jul-17,week_2,10:15,10,10_11,removal,0.53,0.4,22.1,1.3,1.8,potentilla_gracilis,scaeva_pyrastri,NA,1,1,jab,NA,20-Jul-17,keep,scaeva_pyrastri,,,
11-Jul-17,week_2,13:40,3,3_12,control,0.326,0.75,22.6,1.3,1.6,potentilla_gracilis,speyeria_atlantis,NA,1,1,jab,NA,19-Jul-17,keep,speyeria_atlantis,,,
10-Jul-17,week_2,10:10,8,8_20,control,0.345,0.05,23.4,3,3.7,helianthella_quinquenervis,speyeria_atlantis,NA,2,1,rgd,NA,19-Jul-17,keep,speyeria_atlantis,,,
13-Jul-17,week_2,9:10,7,7_9,control,0.693,0.2,15.4,0,0,helianthella_quinquenervis,speyeria_atlantis,NA,1,1,jab,NA,20-Jul-17,keep,speyeria_atlantis,,,
14-Jul-17,week_2,11:30,10,10_5,control,0.42,0.4,21.2,1.8,3.7,helianthella_quinquenervis,speyeria_atlantis,NA,2,1,rgd,NA,21-Jul-17,keep,speyeria_atlantis,,,
14-Jul-17,week_2,10:05,4,4_16,control,0.52,0.3,21.3,0,1.1,dugaldia_hoopesii,speyeria_atlantis,NA,4,1,rgd,previously thought plant was senecio,21-Jul-17,keep,speyeria_atlantis,,,
14-Jul-17,week_2,11:50,6,6_7,control,0.458,0.5,24,1,2.5,erigeron_speciosus,speyeria_atlantis,NA,1,1,jab,NA,21-Jul-17,keep,speyeria_atlantis,,,
14-Jul-17,week_2,9:15,8,8_10,removal,0.535,0.2,19.9,1.1,1.7,erigeron_speciosus,speyeria_atlantis,NA,1,1,jab,NA,21-Jul-17,keep,speyeria_atlantis,,,
14-Jul-17,week_2,10:45,9,9_19,removal,0.508,0.4,21.2,2.3,3.6,agoseris_aurantiaca,speyeria_atlantis,NA,1,1,jab,NA,21-Jul-17,keep,speyeria_atlantis,,,
10-Jul-17,week_2,9:40,2,2_4,removal,0.436,0.05,24.2,1.4,2.4,potentilla_gracilis,sphaerophoria_robusta,NA,1,1,rgd,NA,19-Jul-17,keep,sphaerophoria_robusta,,,
12-Jul-17,week_2,12:10,9,9_15,control,0.6,0.95,19,0,0,potentilla_gracilis,sphaerophoria_robusta,NA,1,1,rgd,NA,20-Jul-17,keep,sphaerophoria_robusta,,,
12-Jul-17,week_2,12:10,9,9_19,removal,0.6,0.95,19,0,0,potentilla_gracilis,sphaerophoria_robusta,NA,1,1,jab,NA,20-Jul-17,keep,sphaerophoria_robusta,,,
13-Jul-17,week_2,9:35,9,9_19,removal,0.58,0.3,20,2.3,2.8,potentilla_gracilis,sphaerophoria_robusta,NA,3,1,jab,NA,20-Jul-17,keep,sphaerophoria_robusta,,,
14-Jul-17,week_2,8:55,5,5_17,removal,0.601,0.1,19.3,1,1.9,potentilla_gracilis,sphaerophoria_robusta,NA,1,1,rgd,NA,21-Jul-17,keep,sphaerophoria_robusta,,,
14-Jul-17,week_2,9:15,8,8_10,removal,0.535,0.2,19.9,1.1,1.7,potentilla_gracilis,sphaerophoria_robusta,NA,1,1,jab,NA,21-Jul-17,keep,sphaerophoria_robusta,,,
10-Jul-17,week_2,11:40,9,9_15,control,0.304,0.2,28.6,1.3,2.5,adenolinum_lewisii,systoechus_vulgaris,NA,5,1,rgd,NA,19-Jul-17,keep,systoechus_vulgaris,,,
14-Jul-17,week_2,10:45,9,9_15,control,0.508,0.4,21.2,2.3,3.6,potentilla_gracilis,systoechus_vulgaris,NA,1,1,rgd,NA,21-Jul-17,keep,systoechus_vulgaris,,,
14-Jul-17,week_2,11:50,6,6_8,removal,0.458,0.5,24,1,2.5,potentilla_gracilis,tachinidae_sp_01,NA,5,2,rgd,NA,21-Jul-17,keep,tachinidae_sp_01,,,
14-Jul-17,week_2,11:30,10,10_5,control,0.42,0.4,21.2,1.8,3.7,potentilla_gracilis,tenthredo_sp_01,NA,1,1,rgd,NA,21-Jul-17,keep,tenthredo,,,
14-Jul-17,week_2,9:35,7,7_6,removal,0.508,0.4,21.5,2.2,2.8,potentilla_gracilis,tenthredo_sp_01,NA,2,2,rgd,NA,21-Jul-17,keep,tenthredo,,,
13-Jul-17,week_2,9:55,3,3_12,control,0.592,0.35,19.7,1.9,3,helianthella_quinquenervis,tephritidae_sp_01,NA,1,1,jab,NA,20-Jul-17,keep,tephritidae_sp_01,,,
13-Jul-17,week_2,12:05,4,4_16,control,0.495,0.85,22,2.4,3.8,helianthella_quinquenervis,tephritidae_sp_01,NA,1,1,jab,NA,20-Jul-17,keep,tephritidae_sp_01,,,
10-Jul-17,week_2,15:05,7,7_9,control,0.323,1,23.5,0.8,1.2,helianthella_quinquenervis,tephritidae_sp_01,NA,1,1,jab,NA,20-Jul-17,keep,tephritidae_sp_01,,,
14-Jul-17,week_2,10:05,4,4_16,control,0.52,0.3,21.3,0,1.1,helianthella_quinquenervis,tephritidae_sp_01,NA,1,1,rgd,NA,21-Jul-17,keep,tephritidae_sp_01,,,
10-Jul-17,week_2,14:20,1,1_1,control,0.36,0.8,25,1.5,2.6,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,8:55,10,10_5,control,0.4,0.02,22.4,1.8,2.8,helianthella_quinquenervis,thricops_septentrionalis,NA,1,1,jab,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,9:40,2,2_3,control,0.436,0.05,24.2,1.4,2.4,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,14:05,2,2_3,control,0.26,0.6,25.2,6,8.6,potentilla_gracilis,thricops_septentrionalis,NA,1,1,rgd,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,9:20,3,3_12,control,0.6,0.05,20.5,0.9,1.6,helianthella_quinquenervis,thricops_septentrionalis,NA,2,2,rgd,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,9:20,3,3_12,control,0.6,0.05,20.5,0.9,1.6,pseudocymopterus_montanus,thricops_septentrionalis,NA,1,1,rgd,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,8:35,5,5_14,control,0.611,0.05,17.4,1,1.7,helianthella_quinquenervis,thricops_septentrionalis,NA,1,1,rgd,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,14:45,5,5_14,control,0.45,0.9,23,1.6,3.3,potentilla_gracilis,thricops_septentrionalis,NA,3,3,rgd,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,14:45,5,5_14,control,0.45,0.9,23,1.6,3.3,pseudocymopterus_montanus,thricops_septentrionalis,NA,1,1,rgd,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,10:35,1,1_2,removal,0.55,0.07,25.2,0.9,2.5,potentilla_gracilis,thricops_septentrionalis,NA,2,2,rgd,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,14:20,1,1_2,removal,0.36,0.8,25,1.5,2.6,potentilla_gracilis,thricops_septentrionalis,NA,2,2,rgd,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,8:55,10,10_11,removal,0.4,0.02,22.4,1.8,2.8,ligusticum_porteri,thricops_septentrionalis,NA,1,1,rgd,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,12:05,4,4_18,removal,0.39,0.3,27.3,2.6,3.1,ligusticum_porteri,thricops_septentrionalis,NA,4,4,rgd,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,10:55,7,7_6,removal,0.58,0.07,24.8,2,2.8,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,19-Jul-17,keep,thricops_septentrionalis,,,
10-Jul-17,week_2,10:10,8,8_10,removal,0.345,0.05,23.4,3,3.7,adenolinum_lewisii,thricops_septentrionalis,NA,1,1,jab,NA,19-Jul-17,keep,thricops_septentrionalis,,,
11-Jul-17,week_2,14:45,10,10_5,control,0.36,0.7,23,3.5,8,helianthella_quinquenervis,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
11-Jul-17,week_2,14:45,10,10_5,control,0.36,0.7,23,3.5,8,potentilla_gracilis,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,9:00,10,10_5,control,0.65,0.85,16.5,1.5,2,potentilla_gracilis,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
13-Jul-17,week_2,10:15,10,10_5,control,0.53,0.4,22.1,1.3,1.8,potentilla_gracilis,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,13:45,4,4_16,control,0.502,0.65,21,2.8,4.1,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,10:50,4,4_16,control,0.695,0.9,18.1,1.4,3.1,helianthella_quinquenervis,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,10:20,5,5_14,control,0.682,0.9,19,0.8,1.8,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,11:50,8,8_20,control,0.655,1,17,1.8,2.1,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,20-Jul-17,keep,thricops_septentrionalis,,,
13-Jul-17,week_2,10:45,1,1_2,removal,0.53,0.45,21.4,2.3,3,potentilla_gracilis,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
11-Jul-17,week_2,15:10,2,2_4,removal,0.43,0.85,22.8,2.9,3.7,potentilla_gracilis,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
11-Jul-17,week_2,13:40,3,3_13,removal,0.326,0.75,22.6,1.3,1.6,potentilla_gracilis,thricops_septentrionalis,NA,2,2,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,10:50,4,4_18,removal,0.695,0.9,18.1,1.4,3.1,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,10:50,4,4_18,removal,0.695,0.9,18.1,1.4,3.1,ligusticum_porteri,thricops_septentrionalis,NA,1,1,jab,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,13:45,4,4_18,removal,0.502,0.65,21,2.8,4.1,ligusticum_porteri,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
13-Jul-17,week_2,12:05,4,4_18,removal,0.495,0.85,22,2.4,3.8,ligusticum_porteri,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,10:20,5,5_17,removal,0.682,0.9,19,0.8,1.8,ligusticum_porteri,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,11:10,6,6_8,removal,0.66,1,16,1.3,2,potentilla_gracilis,thricops_septentrionalis,NA,2,2,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,11:10,6,6_8,removal,0.66,1,16,1.3,2,adenolinum_lewisii,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,11:50,8,8_10,removal,0.655,1,17,1.8,2.1,potentilla_gracilis,thricops_septentrionalis,NA,1,1,rgd,NA,20-Jul-17,keep,thricops_septentrionalis,,,
13-Jul-17,week_2,11:45,8,8_10,removal,0.47,0.8,22,1.3,1.7,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,20-Jul-17,keep,thricops_septentrionalis,,,
13-Jul-17,week_2,12:30,8,8_10,removal,0.479,0.95,20.7,3.7,5.2,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,20-Jul-17,keep,thricops_septentrionalis,,,
12-Jul-17,week_2,12:10,9,9_19,removal,0.6,0.95,19,0,0,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,20-Jul-17,keep,thricops_septentrionalis,,,
14-Jul-17,week_2,8:55,5,5_14,control,0.601,0.1,19.3,1,1.9,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,21-Jul-17,keep,thricops_septentrionalis,,,
14-Jul-17,week_2,8:35,1,1_2,removal,0.732,0.1,14,0.8,1.3,potentilla_gracilis,thricops_septentrionalis,NA,1,1,jab,NA,21-Jul-17,keep,thricops_septentrionalis,,,
14-Jul-17,week_2,11:50,6,6_7,control,0.458,0.5,24,1,2.5,potentilla_gracilis,andrena_sp,NA,4,1,jab,NA,21-Jul-17,remove,andrena_sp,,,
11-Jul-17,week_2,15:30,1,1_1,control,0.45,0.97,21,5.8,9,helianthella_quinquenervis,ants,NA,NA,NA,rgd,NA,20-Jul-17,remove,ants,,,
11-Jul-17,week_2,14:45,10,10_5,control,0.36,0.7,23,3.5,8,helianthella_quinquenervis,ants,NA,NA,NA,rgd,NA,20-Jul-17,remove,ants,,,
11-Jul-17,week_2,14:00,6,6_7,control,0.383,0.65,22.9,6,9.1,helianthella_quinquenervis,ants,NA,NA,NA,rgd,NA,20-Jul-17,remove,ants,,,
12-Jul-17,week_2,9:25,7,7_9,control,0.62,0.75,18,2,2.5,helianthella_quinquenervis,ants,NA,NA,NA,jab,NA,20-Jul-17,remove,ants,,,
13-Jul-17,week_2,11:45,8,8_20,control,0.47,0.8,22,1.3,1.7,helianthella_quinquenervis,ants,NA,NA,NA,rgd,NA,20-Jul-17,remove,ants,,,
12-Jul-17,week_2,12:10,9,9_15,control,0.6,0.95,19,0,0,helianthella_quinquenervis,ants,NA,NA,NA,rgd,NA,20-Jul-17,remove,ants,,,
14-Jul-17,week_2,10:05,4,4_16,control,0.52,0.3,21.3,0,1.1,helianthella_quinquenervis,ants,NA,NA,NA,rgd,NA,21-Jul-17,remove,ants,,,
14-Jul-17,week_2,11:30,10,10_5,control,0.42,0.4,21.2,1.8,3.7,potentilla_gracilis,BF2,NA,1,1,rgd,"small, white with orange on wings",21-Jul-17,remove,BF2,,,
10-Jul-17,week_2,9:40,2,2_3,control,0.436,0.05,24.2,1.4,2.4,helianthella_quinquenervis,bombus_spp,worker,1,1,jab,NA,19-Jul-17,remove,bombus_spp,,,
10-Jul-17,week_2,14:05,2,2_3,control,0.26,0.6,25.2,6,8.6,helianthella_quinquenervis,bombus_spp,worker,1,1,rgd,NA,19-Jul-17,remove,bombus_spp,,,
11-Jul-17,week_2,15:10,2,2_3,control,0.43,0.85,22.8,2.9,3.7,helianthella_quinquenervis,bombus_spp,worker,1,1,jab,NA,19-Jul-17,remove,bombus_spp,,,
